path	parent	name	id	synapseStore	contentType	used	executed	activityName	activityDescription
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS124.mat	syn61370559	NLS124.mat	syn66528443	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS127.mat	syn61370559	NLS127.mat	syn61980345	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS130.mat	syn61370559	NLS130.mat	syn61496746	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS135.mat	syn61370559	NLS135.mat	syn61496747	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS139.mat	syn61370559	NLS139.mat	syn66528438	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS140.mat	syn61370559	NLS140.mat	syn66528439	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS141.mat	syn61370559	NLS141.mat	syn61496750	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS142.mat	syn61370559	NLS142.mat	syn61496755	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS143.mat	syn61370559	NLS143.mat	syn61496756	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS144.mat	syn61370559	NLS144.mat	syn61496759	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS146.mat	syn61370559	NLS146.mat	syn61496760	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS147.mat	syn61370559	NLS147.mat	syn61496763	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS148.mat	syn61370559	NLS148.mat	syn61496764	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS149.mat	syn61370559	NLS149.mat	syn61496765	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS150.mat	syn61370559	NLS150.mat	syn61496770	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS151.mat	syn61370559	NLS151.mat	syn61496771	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS152.mat	syn61370559	NLS152.mat	syn61496774	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS153.mat	syn61370559	NLS153.mat	syn61496777	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS154.mat	syn61370559	NLS154.mat	syn61496778	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS155.mat	syn61370559	NLS155.mat	syn61496781	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS157.mat	syn61370559	NLS157.mat	syn61496782	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS158.mat	syn61370559	NLS158.mat	syn61496783	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS159.mat	syn61370559	NLS159.mat	syn61496784	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS160.mat	syn61370559	NLS160.mat	syn61496787	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS161.mat	syn61370559	NLS161.mat	syn61496794	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS162.mat	syn61370559	NLS162.mat	syn61496797	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS163.mat	syn61370559	NLS163.mat	syn61496801	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS164.mat	syn61370559	NLS164.mat	syn61496809	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS165.mat	syn61370559	NLS165.mat	syn61496810	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS166.mat	syn61370559	NLS166.mat	syn61496812	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS167.mat	syn61370559	NLS167.mat	syn61496815	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS169.mat	syn61370559	NLS169.mat	syn61496822	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS170.mat	syn61370559	NLS170.mat	syn61496823	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS172.mat	syn61370559	NLS172.mat	syn61496825	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS173.mat	syn61370559	NLS173.mat	syn61496828	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS174.mat	syn61370559	NLS174.mat	syn61496831	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS175.mat	syn61370559	NLS175.mat	syn61496836	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS176.mat	syn61370559	NLS176.mat	syn61496837	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS177.mat	syn61370559	NLS177.mat	syn61980346	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS179.mat	syn61370559	NLS179.mat	syn61980347	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS182.mat	syn61370559	NLS182.mat	syn61980348	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS183.mat	syn61370559	NLS183.mat	syn61980349	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS184.mat	syn61370559	NLS184.mat	syn61980350	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS185.mat	syn61370559	NLS185.mat	syn61980351	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS186.mat	syn61370559	NLS186.mat	syn61980352	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS187.mat	syn61370559	NLS187.mat	syn63100063	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS188.mat	syn61370559	NLS188.mat	syn63100064	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS189.mat	syn61370559	NLS189.mat	syn66528444	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS190.mat	syn61370559	NLS190.mat	syn66528445	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS191.mat	syn61370559	NLS191.mat	syn66528446	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS192.mat	syn61370559	NLS192.mat	syn66528447	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS194.mat	syn61370559	NLS194.mat	syn66528448	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS195.mat	syn61370559	NLS195.mat	syn66528449	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS196.mat	syn61370559	NLS196.mat	syn66528450	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS197.mat	syn61370559	NLS197.mat	syn66528451	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS198.mat	syn61370559	NLS198.mat	syn66528452	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS201.mat	syn61370559	NLS201.mat	syn66528453	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS208.mat	syn61370559	NLS208.mat	syn66528454	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS209.mat	syn61370559	NLS209.mat	syn66528455	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS210.mat	syn61370559	NLS210.mat	syn66528456	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/NLS211.mat	syn61370559	NLS211.mat	syn66528457	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD001.mat	syn61370559	WPD001.mat	syn61496840	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD002.mat	syn61370559	WPD002.mat	syn61980353	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD003.mat	syn61370559	WPD003.mat	syn61980354	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD004.mat	syn61370559	WPD004.mat	syn61980357	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD005.mat	syn61370559	WPD005.mat	syn61980360	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD006.mat	syn61370559	WPD006.mat	syn61980361	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD007.mat	syn61370559	WPD007.mat	syn61980362	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD008.mat	syn61370559	WPD008.mat	syn61980363	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD009.mat	syn61370559	WPD009.mat	syn61980364	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD010.mat	syn61370559	WPD010.mat	syn61980365	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD011.mat	syn61370559	WPD011.mat	syn63100065	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD012.mat	syn61370559	WPD012.mat	syn66528458	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD013.mat	syn61370559	WPD013.mat	syn66528459	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD014.mat	syn61370559	WPD014.mat	syn66528460	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD015.mat	syn61370559	WPD015.mat	syn66528461	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD016.mat	syn61370559	WPD016.mat	syn66528462	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD017.mat	syn61370559	WPD017.mat	syn66528463	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD018.mat	syn61370559	WPD018.mat	syn66528464	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD019.mat	syn61370559	WPD019.mat	syn66528465	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD020.mat	syn61370559	WPD020.mat	syn66528466	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD021.mat	syn61370559	WPD021.mat	syn66528467	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD022.mat	syn61370559	WPD022.mat	syn66528468	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD023.mat	syn61370559	WPD023.mat	syn66528469	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD024.mat	syn61370559	WPD024.mat	syn66528470	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD025.mat	syn61370559	WPD025.mat	syn66528471	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD026.mat	syn61370559	WPD026.mat	syn66528472	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD027.mat	syn61370559	WPD027.mat	syn66528473	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/MAT file/WPD029.mat	syn61370559	WPD029.mat	syn66528474	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/JHOC FreeWalk Map_Synapse.png	syn63098877	FreeWalk Map - JHOC.png	syn63098986	True	image/png				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/Seattle FreeWalk Map_Synapse.png	syn63098877	FreeWalk Map - SeattleVA.png	syn63098985	True	image/png				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/NLS145 (control)_FreeWalk.csv	syn63099015	NLS145 (control)_FreeWalk.csv	syn66527931	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/NLS193 (control)_FreeWalk.csv	syn63099015	NLS193 (control)_FreeWalk.csv	syn66527928	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/NLS207 (control)_FreeWalk.csv	syn63099015	NLS207 (control)_FreeWalk.csv	syn66527927	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC014_FreeWalk.csv	syn63099015	WHC014_FreeWalk.csv	syn63099016	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC015_FreeWalk.csv	syn63099015	WHC015_FreeWalk.csv	syn66527925	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC016_FreeWalk.csv	syn63099015	WHC016_FreeWalk.csv	syn66527930	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC017_FreeWalk.csv	syn63099015	WHC017_FreeWalk.csv	syn66527926	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC018_FreeWalk.csv	syn63099015	WHC018_FreeWalk.csv	syn66527924	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC019_FreeWalk.csv	syn63099015	WHC019_FreeWalk.csv	syn66527929	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC020_FreeWalk.csv	syn63099015	WHC020_FreeWalk.csv	syn66527932	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC021_FreeWalk.csv	syn63099015	WHC021_FreeWalk.csv	syn66527933	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC022_FreeWalk.csv	syn63099015	WHC022_FreeWalk.csv	syn66527934	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC024_FreeWalk.csv	syn63099015	WHC024_FreeWalk.csv	syn66527935	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC025_FreeWalk.csv	syn63099015	WHC025_FreeWalk.csv	syn66527936	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC026_FreeWalk.csv	syn63099015	WHC026_FreeWalk.csv	syn66527937	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC027_FreeWalk.csv	syn63099015	WHC027_FreeWalk.csv	syn66527938	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC029_FreeWalk.csv	syn63099015	WHC029_FreeWalk.csv	syn66527939	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC030_FreeWalk.csv	syn63099015	WHC030_FreeWalk.csv	syn66527940	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC031_FreeWalk.csv	syn63099015	WHC031_FreeWalk.csv	syn66527941	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC032_FreeWalk.csv	syn63099015	WHC032_FreeWalk.csv	syn66527942	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/CSV files/WHC033_FreeWalk.csv	syn63099015	WHC033_FreeWalk.csv	syn66527943	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/NLS145 (control)_FreeWalk.mat	syn63099017	NLS145 (control)_FreeWalk.mat	syn66527953	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/NLS193 (control)_FreeWalk.mat	syn63099017	NLS193 (control)_FreeWalk.mat	syn66527951	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/NLS207 (control)_FreeWalk.mat	syn63099017	NLS207 (control)_FreeWalk.mat	syn66527949	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC014_FreeWalk.mat	syn63099017	WHC014_FreeWalk.mat	syn63099018	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC015_FreeWalk.mat	syn63099017	WHC015_FreeWalk.mat	syn66527946	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC016_FreeWalk.mat	syn63099017	WHC016_FreeWalk.mat	syn66527952	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC017_FreeWalk.mat	syn63099017	WHC017_FreeWalk.mat	syn66527947	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC018_FreeWalk.mat	syn63099017	WHC018_FreeWalk.mat	syn66527945	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC019_FreeWalk.mat	syn63099017	WHC019_FreeWalk.mat	syn66527950	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC020_FreeWalk.mat	syn63099017	WHC020_FreeWalk.mat	syn66527954	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC021_FreeWalk.mat	syn63099017	WHC021_FreeWalk.mat	syn66527955	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC022_FreeWalk.mat	syn63099017	WHC022_FreeWalk.mat	syn66527956	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC024_FreeWalk.mat	syn63099017	WHC024_FreeWalk.mat	syn66527957	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC025_FreeWalk.mat	syn63099017	WHC025_FreeWalk.mat	syn66527958	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC026_FreeWalk.mat	syn63099017	WHC026_FreeWalk.mat	syn66527959	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC027_FreeWalk.mat	syn63099017	WHC027_FreeWalk.mat	syn66527960	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC029_FreeWalk.mat	syn63099017	WHC029_FreeWalk.mat	syn66527961	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC030_FreeWalk.mat	syn63099017	WHC030_FreeWalk.mat	syn66527962	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC031_FreeWalk.mat	syn63099017	WHC031_FreeWalk.mat	syn66527963	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC032_FreeWalk.mat	syn63099017	WHC032_FreeWalk.mat	syn66527964	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/CONTROL PARTICIPANTS/MAT files/WHC033_FreeWalk.mat	syn63099017	WHC033_FreeWalk.mat	syn66527965	True	application/octet-stream				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/PD PARTICIPANTS/CSV files/NLS035_FreeWalk.csv	syn63099020	NLS035_FreeWalk.csv	syn66527841	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/Real-world context tasks/FreeWalk/PD PARTICIPANTS/CSV files/NLS069_FreeWalk.csv	syn63099020	NLS069_FreeWalk.csv	syn66527847	True	text/csv				
